"AES1750-09 D2","Geology for Engineers, Practical","The focus of this practical is on:
- The orientation of geological lines and surfaces, how to determine and interpret them;
- The interpretation of outcrop patterns, resulting from the surfacing of rock layers;
- Structure lines of geological surfaces, and their importance for the interpretation of geological maps ;
- The construction of geological sections;
- The effects of faults and folds in rock;
- Some aspects of oil and gas reservoirs;
- Backtracking the geological history from maps and profiles.","This course is designed to acquire knowledge and skill in:
- Gaining 3 dimensional insight from a 2 dimensional medium;
- The interpretation of geological maps;
- The construction of geological maps and profiles;
- The geological problems with the interpretation of faults and folds;
- The introduction of the 4th dimension in the interpretation of geological maps.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36560&&SIS_SwitchLang=en"
"CME2300","Financial Engineering","This course deals with the finance issues related to the implementation of civil engineering projects. It introduces economic engineering concepts and finance-related topics such as project financing and financial accounting. This course requires the student to study in detail:
# Finance and the firm, covering topics such as sources of finance, cost of finance, financial structures, working capital management and financial accounting
# Capital Budgeting Decisions and Risk, covering topics such as Capital Budgeting, Political and Social factors, Portfolio Management and Risk Considerations
# Project finance, covering topics such as international capital markets, stakeholder/actors viewpoints and cash flow modelling of projects including characteristics of typical projects like oil wells, open mining, infrastructure and office buildings","The intended learning outcomes of this course are:
# To give students a knowledge of financing and financial implications of civil engineering projects from both a firm and a project perspective, including perspectives from financial involved actors
# To give students an understanding of the project life-cycle and its impact on and relationship with project finance
# The ability of students to deal with uncertain political and social factors and financial risks","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36068&&SIS_SwitchLang=en"
"EPA1423","Decision making in networks","All organizations, big or small, public or private, national or international, take decisions on a daily basis. One would like to believe that such decisions - taken in and between organizations - are highly structured, well-planned and based on all the necessary information. In reality, information is often incomplete or contested by the multiple actors involved in decision making processes. Whether it is governments pushing through policies or companies trying to increase profits, rarely can a decision be made in isolation from competing interests, both within the organization and outside it. As a result, decisions often appear to be taken in a chaotic and ill-structured manner.

One of the primary purposes of this course is to make students realize that it is often impossible to reach decisions through rational problem solving and information processing. In many instances, carefully pre-conceived plans and hierarchically enforced decisions backfire. Even ministers or CEOs often cannot decide unilaterally but have to negotiate and make compromises. Decision making is characterized by permanent struggle and the exercise of both formal and informal power. In such situations, with many different actors that have a variety of interests yet are dependent on each other, rational problem solving is not only unattainable but also undesirable.

This course first of all introduces students to theoretical perspectives and models that help to describe how decisions are made in practice, i.e. what decision-makers really do, and explain why decisions are made in such a way, i.e. why decision makers actually do what they do. Beyond description and explanation, this course then acquaints students with how networks are structured and what strategies may be used in managing a variety of actors and interests. During the lectures students apply the theoretical perspectives and models to real-life examples of decision making. In parallel students analyze a case study in more depth, which evaluates past decision making processes to formulate recommendations to actors about future decision making processes. At the end of the course students are not only able to analyze decision making processes in networks, but are also able to design (strategies for) decision making processes that enable change in a multi-actor context.","At the end of this course students will be able to:
- Understand and apply rational and political perspectives on decision making.
- Contrast the characteristics of networks with the characteristics of hierarchies, and recognize these in real life cases.
- Independently reconstruct and evaluate decision-making processes about complex problems in multi-actor settings, i.e. in networks and organizations.
- Recognize and design strategies for decision-making processes in networks and organizations.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35136&&SIS_SwitchLang=en"
"CIE5580","Ecology and Geomorphology","The course introduces ecological concepts and will detail on aquatic ecosystems functioning for stagnant water, running water and wetlands. Points to cover will be: biological, physical and chemical aspects of aquatic ecosystems, trophic levels, characteristic organisms, population dynamics, natural and induced shifts in ecosystems and the aquatic ecological effects of climate change.

The course will introduce hydro-geomorphological concents and detail on especially water erosion, sedimentation and landslide mechanisms and the role of vegetation and animal activity on it in different environments (mountains, rivers, estuaries) and different climates (arid, tropical and humid). Feedback mechanisms between ecology and hydro-geomorphological processes will be discussed.

Furthermore, the course will focus on ecological assessment. andEuropean legislation: Water Framework Directive and on the health and ecological aspects of harmful cyanobacteria and bio-invaders.

The importance of Civil engineering on aquatic ecosystems will be shown as well as aquatic restoration measures and ecological responses. Lastly, the influence of forests on floods will be discussed.","After successfully finishing the course the student:

1) should be familiar with ecological concepts and ecological points of view and is able to understand ecosystems functioning.

2) is acquainted with hydrogeomorphological processes such as water erosion, landsliding and sedimentation and is be able to describe the interrelationships between the abiotic and biotic environment.

3) understands the consequences of civil engineering intervention on geosystems and ecosystems and knows the jargon of the disciplines of biology and geomorphology and can communicate with experts in these fields","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36555&&SIS_SwitchLang=en"
"CIE5560","Civil Engineering in Developing Countries","Based on working on exercises on project decision making and planning, the specific context of working abroad in general and in developing countries in particular is illustrated, with regard to socio-cultural aspects, planning and financing of projects, roles of (consulting) engineers and contractors, local materials, techniques and knowledge and environmental issues.

As the actual content of the different components may show slight changes over the years, the interested student is directed to Blackboard to see the actual contents of the course in the respective year.","After the course, students are able to:

define projects in several phases of the project cycle (feasibility, identification, design and construction, evaluation, operational management) within their respective field of specialisation

explain how other than civil engineering disciplines can contribute to project activities abroad

distinguish different working environments for civil engineers abroad (management, design and construction, research, financing etcetera)

distinguish main organisations involved in development aid at national and international level in terms of their goals, financing policies and actions

recognise local working and living environments in socio-economic and technical terms","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36554&&SIS_SwitchLang=en"
"CIE5541","Urban Drainage Monitoring and Modelling","7 x 4 hours plenary lectures
specialised topics in urban drainage monitoring.
1 exercise in which acquired knowledge from the lectures will be applied and tested.
1 excursion with CIE 5510
The lectures will discuss uncertainties in hydrodynamic sewer models, calibration procedures for such models and interpretation of calibration results. Secondly, sensoring and monitoring systems for urban drainage systems will be discussed, including specific problems with sensors in a harsh environment, monitoring data transfer and data validation and analysis. Thirdly, sewer asset management, including sewer inspection methods, will be discussed.","After successful finishing of this course, the student should be able to interpret hydrodynamic model results and their uncertainties and should be able to apply data validation routines. Furthermore, the student should be able to interpret uncertainties related to several methods used to obtain information required for sewer asset management.
In addition, the student should be able to understand and interpret research papers.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36531&&SIS_SwitchLang=en"
"EPA1113","Principles of Policy Analysis","The course is an introductory course in Policy Analysis. A field of science and skills that facilitates decision makers in all kind of organizations in making their decisions. This course teaches a classical form of Policy Analysis by applying analytical 'engineering' kind of techniques to situations in which technology and (groups of) people come together. Especially where many (groups of) people are together and each of them has a different perception of the problem, has a different objective or has a different idea about what should be done, these techniqes prove their value.

The theoretical topics covered are (in order): Objective Analysis (problem formulation, goal tree), Causal Analysis, Alternatives, Means End tree, Scenario Analysis, Estimates, Net Present Value, and, Multi-criteria Decision Making.","After this course, the students should be able to:
- Apply analytical methods that are commonly used in Policy Analysis (see list under Course Contents) to two recent cases covered in the media.
- Present the results of an analysis in a clear and understandable way in English in a written report or other form discussed with the teacher.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35137&&SIS_SwitchLang=en"
"EPA1132","Technology Development and Impact Assessment","The course gives knowledge of and insight into
(1) technology development from a societal perspective,
(2) a wide range of impact assessment procedures and methods to assess and regulate the potential impact of technological projects, programmes and technology policies, and
(3) ethical theories and tools to judge and manage social consequences of these initiatives.

Ad (1) To overcome one-sided Technology Push and Market Pull approaches of technological innovation, a (quasi-)evolutionary model of technological variation and social selection will be presented. Relevant concepts are 'socio-technical system' (technology plus actors involved) and 'technological regime' (rule-set). Consequently, a simple Technology Assessment step-by-step plan will be introduced as a base for the methods and techniques of Impact Assessment and as a base for a comprehensive ethical evaluation.

Ad (2) New technology-related plans, programmes and policies have all kinds of effects, including 'second order' effects, which should be assessed and managed in accordance with social aims and expectations. Hereto the course presents four different forms and applications of impact assessment:
- Environmental Impact Assessment
- Social Impact Assessment
- Social Cost Benefit Analysis
- Risk Analysis.

Ad (3) Ethical theories and tools will be presented to analyse and balance new technologies and the range of effects that could be expected on the basis of the series of impact assessments. This leads to an ethical-strategic perspective for action and transition (Strategic Impact Assessment).","After taking the module the student will know:
- Several theoretical viewpoints concerning the interrelationship and dynamics of technology and society, resulting in a view of co-evolution and co-construction of technology
- The conceptual difference between goals and effects and between scoping and screening
- A step-by-step plan on the basis of which a series of impact assessments and associated ethical evaluations can be carried out
- The existence, application, requirements and structure of a number of impact assessment methods, esp.:
 Environmental Impact Assessment
 Social Impact Assessment
 Social Cost Benefit Analysis
 Risk Analysis
- How to match the demands of a specific policy context with the appropriate modifications of an assessment technique
- Ethical theories and tools for reflecting on the gathered Impact Assessment data- Understanding the (ethical) assumptions underlying the above methods and their inherent limitations
- How to draw conclusions on the basis of the ethical analysis in terms of Strategic Impact Assessment

After taking the module the student will be able to:
- Identify and redefine problems in which developments of technology and society are intertwined, i.e. in terms of socio-technical systems and technological regimes
- Delineate system and context as well as goals and effects
- Determine which impact assessment method(s) is/are required in a given situation and (ethically) reflect on the chosen impact assessment(s)
- Design a global organizational set-up of an impact assessment study and justify the scope and delineation of the chosen approach
- Assess the quality of existing impact studies and reports
- Formulate ethical criteria that could help in comparing different technologies (for instance nuclear power plants and hydropower dams)
- Apply the assessment techniques to interpret policy principles (such as the Precautionary Principle)","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35132&&SIS_SwitchLang=en"
"EPA1123","Policy Analysis of Multi-Actor Systems","This course focuses on problems that are positioned in a complex multi-actor environment. Students learn how to characterize and analyze such situations. They learn about the role of policy analysts in such politicized situations; about policy styles and the role of information in policy processes. In the course we deal with the following themes:
- The institutional and psychological context of decision making
- Policy making as a power game
- Being a consultant operating in a multi-actor context
- Techniques for analysing and mapping stakeholders and actor-networks
- Drafting a research plan
- Organizing a policy analysis research project
- Argumentation and framing
- The role and psychology of information in multi-actor policy making","After completing the module the student will
1) Be able to make a stakeholder analysis and an actor-network analysis
2) Be capable of making a structured problem analysis for complex multi -actor situations
3) Be able to formulate research objectives and research questions
4) Know basic theories and concepts on monocentric and pluricentric decision-making models
5) Understand the impact of strategic behavior in policy processes
6) Know the different styles of policy analysis, recognize the content and process demands and know which mode of dealing with these demands is most appropriate.
7) Be able to recognize a sound policy argumentation
8) Recognize the psychological processes in communication and how this relates to the institutional characteristics of policy making","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35131&&SIS_SwitchLang=en"
"CIE5440","Geo Hydrology 2","The course concerns three major topics in groundwater modeling: The finite difference method, the analytic element method, and time series analysis.","Basic understanding of the fundamentals of the finite difference method, the analytic element method and time series analysis as applied to groundwater modeling.

Computer implementation of the finite difference method, the analytic element method and time series analysis for groundwater modeling.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36553&&SIS_SwitchLang=en"
"CIE5421","Water & Health","Framework of water and health; human diseases related to water and sanitation: which diseases? how are they transmitted in our urban environment? how can sanitary engineers help to prevent this?
Insight is given in pathogenic microbes and toxic chemicals and the diseases they cause, how these contaminants behave in the water environment and how they can be transmitted through water systems and cause disease. The contribution of civil engineers to the present excellent state of health was and is enormous. Civil engineers in water are also health engineers. Their options for improvement of health in developing countries are discussed. Water is central: the medical dangers connected with it, but also the benefits of good water supply and sanitation. Much attention is paid to 'new' water related health issues like legionellosis, SARS, enteric viruses, arsenic, pharmaceuticals, nanomaterials etc.","The overall study goal is to make you able to critically evaluate the health risks associated with engineered water systems. You will learn which health risks can be associated with engineered water systems, how they occur and how you can intervene. Protection of public health is an important element of your future work as civil engineer.You will get knowledge about the agents that cause disease, how they are transmitted through the environment and how this can be prevented. You will be able to design safe water systems and be able to communicate with health authorities, in The Netherlands as well as abroad.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36557&&SIS_SwitchLang=en"
"CIE5401","Spatial Tools in Water Resources Management","This course discusses Geographical Information Systems (GIS) and remote sensing in water resources. The course is designed to allow students to gain hands-on experience by applying GIS (QGIS and GRASS) and remote sensing data for different applications in water resources.

In addition to the common GIS tasks of visualizing and analyzing data, we will use GIS tools to delineate watersheds, and to perform land classification and surface water identification and data analysis.

The remote sensing component is focused around measurements in the visible, thermal and microwave regions of the spectrum. We will introduce the physics behind the measurements, and illustrate how observations in each region yield invaluable data for water resources. Remote sensing data will be used to analyze elevation and land cover distribution, as well as precipitation, soil moisture and evaporation patterns in a basin.

In exercises and lectures, different tools and applications are offered. For each application, assignments are given to allow students to acquire relevant skills. The course structure combines assignments and introductory lectures. Each week participants work on one assignment. These assignments are discussed in the next lecture and graded. Each week a new assignment is introduced, together with supporting materials (an article discussing the relevant application) and lectures (introducing theoretical issues). The study material of the course consists of a study guide, assignments, lecture material and articles. The final mark is the average of the grades of the individual assignments.","After this course a student can:
1) Explain what a GIS is, and to describe its key features
2) Use GIS to visualize and analyze data
3) Use GIS tools to work on real WRM problems
4) Understand important terminology in remote sensing
5) Explain the advantages and disadvantages of measurements in different parts of the EM spectrum
6) Use real remote sensing data to study problems in WRM","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36540&&SIS_SwitchLang=en"
"CIE5490","Operational Water Management","The field of water management encompasses a large number of subjects and decision levels from international to regional. This course takes the student through the design process of a control system from quantification of the aims to the design of the controllers.
Operational objectives of control are discussed, as are types of control systems (manual, automatic), types of controllers (on/off, PID, optimization), control variables (water level, discharge), modelling a controlled system and the design of controllers. The course is illustrated by applications, examples and exercises from engineering practice both in the Netherlands and abroad.","After completion of this course, the student will be able to answer the following questions about a given water system and a criterion or set of criteria for the desirability of a system state and/or behaviour (from the point of view of controlling the system).

To what extent can the separate criteria be met?

To what extent can a combination of the criteria be met?

Given an agreement with stakeholders on the degree to which the criteria are to be met, what type of control system can implement this agreement?

Suggest control systems that behave in ways that match the desires of the stakeholders.

Give a description of the control system in the language of control theory and using structure diagrams.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36527&&SIS_SwitchLang=en"
"CIE5510","Water Management in Urban areas","Three aspects of water management in urban areas are addressed:

A: RELEVANT PROCESSES

Functions of urban surface waters, groundwater and wastewater; functions of urban surfaces.

Pathtways and fluxes of water in the urban environment; urban water balances; urban climate; ground and surface water regimes; urban dessication; consequences of urbanization and of climate change on urban water system; interaction of urban and rural water systems; hydrological interaction with river basin.

Quality of stormwater, groundwater and surface water; sources of pollution; behaviour and degradation of pollutants.

Ecological quality and processes; relation with chemistry and hydromorphology of urban water courses.

Land subsidence, land filling and interaction with water ground- and surface water manangement.

B: DESIGN & ENGINEERING

Design standards and how to assess these for water quantity and quality; design loads, design storms and design series; statistics and risks; storage design discharge frequency relations.

Design procedures for stormwater, surface water and groundwater drainage, land filling, subsidence and its interactions. Operational control of surface water and groundwater.

Design of water quality management in urban surface waters.

Sustainable Urban Drainage Systems(SUDS), Low Impact Development (LID), Best Management Practices (BMPs). Stormwater infiltration facilities and their design aspects.

Building site preparation, constructive aspects, transport and accessibility of the terrain, working conditions for building.

Maintenance and its effects on drainage design.

C: PLANNING AND MANAGEMENT

Planning process management; target oriented planning; guiding principles and process oriented approach procedures; collaborative planning of urban drainage projects.

Waterwise spatial and urban planning. Climate resilient urban water management.

Urban water management plans, spatial planning and urbanism

Transition management; mainstreaming innovative urban drainage and urban water management solutions.","The student is able to plan and create a sustainable, healthy, climate resilient, safe and pleasant urban environment by manipulating and controlling conditions of land and water in the area.

The student knows how to design facilities for the drainage and control of stormwater, surface water and groundwater, for controlling the quality of this water and for supplying water where this is required. He/she is able to create a stable, solid and fertile soil and subsurface, while minimizing land subsidence. He knows how these facilities are implemented and how to maintain them well. All this in order to sustain the many functions this water, soil and subsurface can serve in the urban environments.

The student understands the hydrological, hydro-chemical end ecological processes and knows how to analyse and evaluate the performance of an existing urban water management system. He/she is able to design a monitoring system to be able to evaluate this performance.

The student is able to lead the development of strategic plans for urban water management, urban flood risk management, climate adaptation and blue-green spatial planning (water-based spatial planning for smart and adaptive circular cities). He know how to organize the planning process and the cooperation of water managers, urban planners and the stakeholders and is able to evaluate the quality of the technical quality of the products.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36543&&SIS_SwitchLang=en"
"CIE5471","Hydrological and Ecological Fieldwork in Riversystems","Fieldwork course aimed at water qualitative and water quantitative analysis of a river catchment in the Luxembourg Ardennes.

Note: course is conducted through a number of experiments performed in the field and guided by staff from different disciplines. Depending on the availability of staff the composition of experiments can differ from the describtions below.

In general:
determination and interpretation of the elements of the hydrological cycle,catchment characteristics, river characteristics and ecology effect of human interference on discharge hydrology and water quality
presentation and reporting of measurements and research results

Water quantity:
meteorological data; precipitation, evaporation, interception
geohydrology; soil composition, infiltration, hydraulic conductivity, piezometry
applying river discharge measurements by different methods
observation of ecosystem characteristics and the influence of discharge characteristics
tracer hydrology

Water quality:
assesment of water quality based on ecological characteristics
determination of dispersion in a river reach

In a condensed fieldwork period (6 days) students are introduced to the elements of the hydrological cycle and the ecology of a river system. In this way they learn to appreciate the processes involved in terms of relevance and dimensions. The acquired expertise of the measurement practise, utilisation and interpretation of data is discussed. For that purpose numerous experiments in the field are carried out in small groups.
Students define a research question before the fieldwork starts.
Analysis and interpretation, all under supervision, is largely carried out during the fieldwork. Afterwards in groups results are presented and a report on the research question in a scientific aricle format is produced.","Learning to use measurements methodologies for water quantitative and water qualitative analysis

Learning to determine which measurements are needed to collect relevant data for research purposes

Learning to interpret critically the data obtained, including all the uncertainties and restrictions

Learning to present

Learning how to present a research in a scientific report

Learning to work as a team","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36541&&SIS_SwitchLang=en"
"CIE5318","Fieldwork Hydraulic Engineering","For the fieldwork a number of options are possible, which may change on a yearly basis, depending on the availability of appropriate locations for the fieldwork. There are two alternatives for the execution of the fieldwork, of which both can be organized in a year (this will be announced on blackboard an in CE news).

Option 1:
The coastal structures oriented fieldwork is usually organized in Bulgaria. At the coast some profile measurements will be made, sand samples will be taken and the instantaneous wave condition will be observed. At some rock structures pressure fluctuations will be observed due to wave impact. A quarry will be visited where the students have to asses several parameters of rock, like the Dn50, density, blockiness, etc. The Fieldwork in Bulgaria will be done together with Bulgarian students from the University of Varna. A landscape-architectural component is part of the field work, including cooperation with architecture students, in order to experience the benefits and challenges of working in an interdisciplinary team.

Option 2:
The morphologically oriented fieldwork will be done along the Dutch coast. Measurements will be done on the beach, like profile measurements, sand sampling, sediment transport measurements, etc. The collected data will have to be checked to the deep water boundary conditions (waves and currents) which are available via the routine measuring devices.

The course is given as a block course.","After finalization of this fieldwork the student is able to plan and execute a measuring campaign needed to solve problems in the field of hydraulic engineering. The student is able to collect the relevant types of data with a useful number of samples (as regards sampling grid and frequency) and a sufficient degree of accuracy. He/she is able to process raw data and put them down into a measurement record. The student is able to analyze these data and to draw conclusions that are relevant to solving hydraulic engineering problems. Uncertainties like weather changes, unexpected circumstances, unknown environment and lacking local background are dealt with. The student is able to organize and operate in a group performing a measurement campaign.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36533&&SIS_SwitchLang=en"
"CIE5500","Water Laws and Organisation","The following topics will get attention:


Types, forms, functions and sources of law, main water acts, main information sources

Organisational structure of Dutch water management, tasks and competencies, discussions on the waterboards

Management of surface water quantity and quality, groundwater, flood protection and the main rivers

Public water supply

Financing of water management

European water management and the Water Framework Directive

Legal protection and liability

Specific topic or issue, selected by the student (part of examination)

Excursion to the Second Chamber of the Dutch parliament (depending on agenda of the Second Chamber)


For foreign students a tailor-made self-study assignment is made, focusing on European water law and the water law in the home country of the student. Several supportive lectures are given for this group.","After following this course, the student should be able to:
1. take legal constraints and possible complications into account when making technical analyses
2. use the main information sources and evaluate and process the information that is obtained
3. answer simple legal questions
4. decide when to involve a legal expert and what exactly to ask
To be able to do this, the student should:
5. obtain basic information concerning water law, the development of water law and the implications of water law for the water management practice.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36542&&SIS_SwitchLang=en"
"CIE4495-13","Fundamentals of Water Treatment","Lectures:
The course deals with the fundamental background of physicochemical and microbial processes applied in water purification and resource recovery technologies. These technologies are being used in the production of various water qualities, such as drinking water, industrial process water, and effluents for a range of purposes. Especially the treatment of used water enables the recovery of resources such as minerals, fertilizers, and energy. The following fundamental processes will be discussed:

 Water quality
 Mass transfer
 Filtration
 Adsorption
 Ion exchange
 Sedimentation
 Chemical reactions
 Biochemical reactions

Further, to illustrate the above processes, a selection of treatment processes will be discussed in more detail. These include:

 Aeration
 Filtration
 Biochemical conversion
 Reactors and modelling

Practicals:
Various basic experiments will be carried out to become familiar with fundamental processes for water treatment, including: stripping, filtration. Moreover, the most important measuring techniques will be taught, including dissolved oxygen, chemical oxygen demand, nitrogen species, electrical conductivity, pH, alkalinity. All experiments and measurements will be graded based on individual proficiency.","Course goal:
Students will understand fundamental chemical, physical and biological processes in the treatment of water, and their role in water treatment processes. With this understanding students will be able to make calculations, on the basis of these processes, for the purpose of design and research. After the practical students will have acquired basic lab skills, and will be able to link experimental observations with fundamental processes.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36556&&SIS_SwitchLang=en"
"CIE5450","Hydrology of catchments, rivers and deltas","Purpose, contents of lectures and study material

1. Hydrology and Water Resources: rainfall mechanisms, extreme rainfall, water resources, groundwater, surface water, water resources of catchments, rainfall-runoff relations for different temporal scales, water balances, water scarcity, green and blue water, human interference into the hydrological cycle;
2. Rainfall-Runoff relations: extreme discharge and floods;
3. Determination of peak discharge, factors affecting discharge characteristics, flow duration curve, flood frequency analysis, rainfall runoff relations, short duration peak runoff, catchment yield;
4. Flood propagation: reservoir routing, channel routing, Muskingum routing, Kinematic routing, relations between methods of routing and the St. Venant equation;
5. Hydrology of coastal areas: tides, storm surges, propagation of tides into estuaries, salt water intrusion into open estuaries, seepage of brackish ground water, hydraulic measures in coastal areas and estuaries, effect of dikes, fresh and salt water reservoirs, drainage;
6. Articles related to the topics described above. For the exam a selection of these articles needs to be studied.","1. Understanding relations between hydrological processes in catchments at different scales and the effects of different types of stocks and related fluxes;
2. Understanding and calculations of propagation of flood waves;
3. Understanding the hydrological processes in deltas regarding river discharge, inundations, propagation of tidal floods, salt intrusion, as well as consequences of changes in the system;
4. Frequency analysis of extremes under different climatological conditions.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35159&&SIS_SwitchLang=en"
"CIE4491","Urban Drainage and Watermanagement","5 x 4 hours plenary morning lectures by various lecturers and scientists in the field of urban drainage and watermanagement. Plus two full-day workshops on hydrodynamic sewer modelling.
The lectures will discuss characteristics of urban water flows, hydraulics, hydrology and how to apply knowledge of these phenomena to the design and analysis of urban water systems. Integration of various scientific disciplines and technological and practical approaches is a central theme in this course.
Approx 20-24 hours self study + preparation of final exam.
Approx 56 hours to work on individual assignment: students will design an urban drainage system for a real case in the Netherlands, using rainfall statistics, hydrological parameters and hydraulic dimensioning.
Supervision and assistance for assignment work will be provided during 5x4 afternoons in the course period. Students will prepare a written report of their data, design choices and results and present main results in a plenary session that concludes the lecture series.","After successful finishing of this course, the student should be able to design an urban drainage system for the collection and transport of wastewater and rainwater and analyse performance of the system under diverse hydrological and system conditions using a hydrodynamic computer model.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36544&&SIS_SwitchLang=en"
"CIE5307","Coastal Zone Management","The course responds to a number of higher level goals beyond the course itself, but to which the course contributes. These are associated with the introduction and implementation of ICZM and include, for example, the expressed need to examine key issues of decision making on urban and recreational development in vulnerable coastal section and integration of sectoral activities in coastal development. It also takes into account the policy objectives of sound Coastal Zone Policy, which emphasise local participation in decision making.

In sum, the course is part of a learning process which, by means of a structured programme, undertakes the formation of trained manpower capable of redressing identified problems and helping to build capable institutions, better able to manage and guide the development of the coastal zone.

The course consists of lectures, demonstrations and workshops. The guiding line through the whole course is the idea that a coastal zone should be regarded as an integrated system. This will be illustrated by using several case studies in several countries. One of these cases (the fictive estuary of 'Pesisir Tropicana') will be worked out in a workshop. In the case studies the coastal zone is regarded as a coastal land/water body in the sense that there are demands for various products and services that the Bay and its environs can supply -- that is, it is a multiple-use resource. The regional economy of the area used in the exercise is similar to those in many coastal areas in the world, particularly in developing countries. There is a large urban complex, port facilities and industrial base, with a well developed service sector. Fishing is carried out in the coastal waters. In the hinterland, various types of primary production take place, including agriculture and mining. Wage levels, existing pollution control and production technologies are typical of many developing countries. Special attention will be given to the Worldbank Guidelines for CZM plans.
Attention is paid to various aspects relevant for the planning of the coastal zone: Natural system (biotic and abiotic); user functions with socio-economic relations; System analysis and policy analysis.
Application in a practical setting (case study) with simulation game.","The objectives of the course are to:
Develop an appreciation for and know-how of conceptualisation, policy design, methodology, tools and techniques for coastal zone management
Gain an understanding and operational grasp of the interdependence of managerial functions related to the improvement of coastal planning and management
Appreciate the need for integration of coastal zone development policies and their implementation
Become familiar with the multi-disciplinary aspects of the CZM-approach and acquire the capabilities for guiding and supporting multi-disciplinary teams in complex situations","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36537&&SIS_SwitchLang=en"
"CIE4420","Geohydrology 1","The course consists of seven topics: (1) Principles of groundwater flow, (2) Steady groundwater flow in one and two dimensions, including flow to wells and the method of images, (3) Steady flow in semi-confined systems such as below polders and lakes, (4) Transient groundwater flow including the effect of changes in surface water levels, transient wells, and pumping tests, (5) Finite difference solutions of groundwater flow, (6) Seawater intrusion and variable density flow in coastal aquifers, and (7) Contaminant transport.","Students will gain insight in the flow of groundwater and will learn: (1) which processes play a major role in groundwater systems, (2) how groundwater systems may be conceptualized, (3) how to solve geohydrological problems, and (4) how to estimate the effect of interventions in the groundwater system.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=36413&&SIS_SwitchLang=en"
"CIE4450","Integrated Water Management","The course Integrated Water Resources Management (IWRM) consists of the following elements:
1. A series of lectures;
2. Supervised computer lab exercises;
3. Unsupervised modeling exercise;
4. A role-play;
5. Group presentations.

The lectures introduce a number of topics that are important for IWRM and the modeling exercise. The lectures introduce water management issues in the Netherlands, Rhine Basin, and Volta Basin. The role-play is meant to experience some of the social processes that, together with technical knowledge, determine water management.

For the modeling exercise, the class will be divided in several groups of 5 to 6 persons. Each group will model a set of integrated water resources management issues and simulate possible development scenario's. Two of the problem sets are:
1. Heating up of the Rhine due to climate change;
2. The effects of small reservoirs for irrigation in the Volta basin.
In addition, there is room for different cases, to be discussed during the first lecture.
The simulation exercise and the reporting should incorporate the concerns of the groups that are mostly affected by the issue and the groups that can contribute most to its resolution. The report on the modeling exercise should contain concrete recommendations.","After following the course, the student should be able to:

1. Model a complex real-world problem
 Use basic knowledge from relevant disciplines (e.g. hydrology)
 Possess technical modeling skills
 Do a simple stakeholder analysis and use the results in modeling the problem
 Cope with practical limitations such as data availability
 Reflect critically on the results

2. Propose effective solutions for this problem
 Integrate creatively technical -constraints and possibilities and stakeholder considerations
 Assess the solutions in terms of technical and political/ social feasibility, effectiveness and efficiency
 Indicate essential uncertainties

3. Work in small interdisciplinary groups
 Master general (online) cooperation skills (e.g. agree on common goals, distribute and coordinate tasks effectively, monitor progress and adjust where necessary, organize effective (progress) meetings, show initiative, keep relations good)
 Be open to, learn from and gain a basic understanding of other disciplines
 Be aware of the possibilities as well as limitations of your own discipline and be able to communicate the results of your own discipline in a way that is understandable for people form other disciplines and for lay persons

And especially for students coming from abroad:
4. Be familiar with Dutch-style education
 Take initiative: make your own work plan instead of waiting for detailed instructions from the professor, ask the professor for suggestions or feedback in case of problems,
 Think independently: develop your own point of view concerning the study materials, give good arguments for this","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35158&&SIS_SwitchLang=en"
